X,Transect,Roll,Photo,Type,Area,RMS,H_Water,H_Bare,H_Gram,H_Shrub,H_Forest,C_Water,C_Bare,C_Gram,C_Shrub,C_Forest,Latitude,Longitude,NEAR_DIST,TL,Fire,grid.id,stable_no,NA.,stable_shr,stable_forest,inc_forest,inc_shrub,dec_structure
171,2,A21248,78,tundra,9.830436011,8.23,0,0,0,0,5,0,0,0,0,0,66.8361,-116.484,1.744707296,-1,0,214,0,0,5,74,21,0,0
172,2,A21248,78,tundra,9.830436011,8.23,0,0,2,2,5,0,0,0,0,0,66.8361,-116.477,2.01289848,-1,0,215,0,0,0,73,27,0,0
173,2,A21248,78,tundra,9.830436011,8.23,0,0,0,0,5,0,0,0,0,0,66.8361,-116.47,2.28108838,-1,0,216,0,0,0,56,44,0,0
174,2,A21248,78,tundra,9.830436011,8.23,0,0,5,2,0,0,0,-3,3,0,66.8335,-116.504,0.809795864,-1,0,219,35,16,22,5,11,11,0
175,2,A21248,78,tundra,9.830436011,8.23,3,0,5,2,0,0,0,-2,2,0,66.8335,-116.497,1.077989529,-1,0,220,44,36,8,0,0,12,0
176,2,A21248,78,tundra,9.830436011,8.23,2,0,3,2,3,0,0,0,0,0,66.8334,-116.49,1.346181935,-1,0,221,9,40,0,27,24,0,0
177,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,3,0,0,0,0,0,66.8334,-116.484,1.614372957,-1,0,222,0,0,0,78,22,0,0
178,2,A21248,78,tundra,9.830436011,8.23,0,0,0,3,5,0,0,0,0,0,66.8334,-116.477,1.882562633,-1,0,223,0,0,0,83,17,0,0
179,2,A21248,78,tundra,9.830436011,8.23,0,0,0,0,5,0,0,0,0,0,66.8334,-116.47,2.150750926,-1,0,224,0,0,0,63,37,0,0
180,2,A21248,78,tundra,9.830436011,8.23,0,0,5,2,0,0,0,-2,2,0,66.8308,-116.525,0.125119118,1,0,227,5,0,84,0,0,11,0
181,2,A21248,78,tundra,9.830436011,8.23,0,0,4,3,0,0,0,0,0,0,66.8308,-116.518,0.14307714,1,0,228,11,0,79,5,1,3,1
182,2,A21248,78,tundra,9.830436011,8.23,0,0,2,2,0,0,0,0,0,0,66.8308,-116.511,0.411271927,-1,0,229,9,0,71,1,5,14,0
183,2,A21248,78,tundra,9.830436011,8.23,0,0,4,3,0,0,0,-3,3,0,66.8308,-116.504,0.679465442,-1,0,230,5,0,56,0,25,14,0
184,2,A21248,78,tundra,9.830436011,8.23,0,0,1,5,1,0,0,-2,2,0,66.8308,-116.497,0.947657599,-1,0,231,34,26,20,10,3,7,0
185,2,A21248,78,tundra,9.830436011,8.23,1,1,5,2,0,0,0,-3,3,0,66.8307,-116.49,1.215848484,-1,0,232,42,26,11,18,2,0,1
186,2,A21248,78,tundra,9.830436011,8.23,0,0,5,2,2,0,0,-1,1,0,66.8307,-116.484,1.484037912,-1,0,233,38,0,3,35,22,2,0
187,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,3,0,0,0,0,0,66.8307,-116.477,1.752226068,-1,0,234,44,0,4,51,1,0,0
188,2,A21248,78,tundra,9.830436011,8.23,0,1,1,5,3,0,0,0,0,0,66.8307,-116.47,2.020412753,-1,0,235,8,0,0,65,27,0,0
189,2,A21248,78,tundra,9.830436011,8.23,0,0,0,4,5,0,0,0,0,0,66.8307,-116.463,2.28859818,-1,0,236,0,0,0,78,22,0,0
190,2,A21248,78,tundra,9.830436011,8.23,0,0,3,4,0,0,0,-2,2,0,66.8282,-116.525,0.255445524,1,0,238,48,0,42,2,0,7,1
191,2,A21248,78,tundra,9.830436011,8.23,1,0,3,4,0,0,0,-1,1,0,66.8281,-116.518,0.012749113,1,0,239,55,0,45,0,0,0,0
192,2,A21248,78,tundra,9.830436011,8.23,0,0,3,4,0,0,0,-1,1,0,66.8281,-116.511,0.280942393,1,0,240,4,0,90,1,1,4,0
193,2,A21248,78,tundra,9.830436011,8.23,0,0,5,2,0,0,0,-1,1,0,66.8281,-116.504,0.5491344,-1,0,241,51,0,36,0,0,7,6
194,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,0,0,0,66.8281,-116.497,0.817325036,-1,0,242,67,0,5,13,0,15,0
195,2,A21248,78,tundra,9.830436011,8.23,0,1,3,3,0,0,0,0,0,0,66.828,-116.491,1.085514315,-1,0,243,39,2,35,5,19,0,0
196,2,A21248,78,tundra,9.830436011,8.23,2,0,3,3,1,0,0,-3,3,0,66.828,-116.484,1.353702235,-1,0,244,65,34,0,1,0,0,0
197,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,2,0,0,0,0,0,66.828,-116.477,1.621888784,-1,0,245,53,0,12,15,20,0,0
198,2,A21248,78,tundra,9.830436011,8.23,0,0,1,4,3,0,0,0,0,0,66.828,-116.47,1.890073962,-1,0,246,19,0,0,27,54,0,0
199,2,A21248,78,tundra,9.830436011,8.23,0,0,0,3,4,0,0,0,0,0,66.828,-116.463,2.158257881,-1,0,247,0,0,0,67,33,0,0
200,2,A21248,78,tundra,9.830436011,8.23,0,0,5,1,0,0,0,-4,4,0,66.8255,-116.525,0.385772662,1,0,249,30,10,47,0,0,13,0
201,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,-2,2,0,66.8254,-116.518,0.117579533,1,0,250,46,0,45,4,0,3,2
202,2,A21248,78,tundra,9.830436011,8.23,0,1,2,0,0,0,0,-2,2,0,66.8254,-116.511,0.150612239,1,0,251,39,0,39,10,0,10,2
203,2,A21248,78,tundra,9.830436011,8.23,0,2,3,3,0,0,0,-2,2,0,66.8254,-116.504,0.41880264,-1,0,252,10,0,55,17,0,18,0
204,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,0,0,0,66.8254,-116.497,0.686991669,-1,0,253,4,0,65,24,1,2,4
205,2,A21248,78,tundra,9.830436011,8.23,0,0,5,1,0,0,0,-1,1,0,66.8254,-116.491,0.95517944,-1,0,254,22,4,47,15,8,4,0
206,2,A21248,78,tundra,9.830436011,8.23,2,0,4,3,0,0,0,-2,2,0,66.8253,-116.484,1.22336584,-1,0,255,24,52,2,3,0,19,0
207,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,-1,1,0,66.8253,-116.477,1.491550881,-1,0,256,100,0,0,0,0,0,0
208,2,A21248,78,tundra,9.830436011,8.23,0,1,3,3,0,0,0,0,0,0,66.8253,-116.47,1.759734551,-1,0,257,42,0,16,26,16,0,0
209,2,A21248,78,tundra,9.830436011,8.23,0,0,1,3,4,0,0,0,0,0,66.8253,-116.463,2.02791685,-1,0,258,0,0,1,28,71,0,0
210,2,A21248,78,tundra,9.830436011,8.23,0,0,0,0,5,0,0,0,0,0,66.8252,-116.456,2.296097891,-1,0,259,0,1,0,64,35,0,0
211,2,A21248,78,tundra,9.830436011,8.23,0,1,2,4,0,0,0,0,0,0,66.8228,-116.518,0.247908897,1,0,261,7,29,60,0,0,4,0
212,2,A21248,78,tundra,9.830436011,8.23,3,1,1,3,0,0,0,0,0,0,66.8227,-116.511,0.020281368,1,0,262,1,80,11,0,0,8,0
213,2,A21248,78,tundra,9.830436011,8.23,0,1,5,1,0,0,0,-2,2,0,66.8227,-116.504,0.288470247,1,0,263,61,0,21,0,0,18,0
214,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,-1,1,0,66.8227,-116.497,0.556657769,-1,0,264,66,0,29,0,0,5,0
215,2,A21248,78,tundra,9.830436011,8.23,0,0,4,2,0,0,0,0,0,0,66.8227,-116.491,0.824843933,-1,0,265,0,0,72,8,16,0,4
216,2,A21248,78,tundra,9.830436011,8.23,0,4,2,0,0,0,0,-2,2,0,66.8226,-116.484,1.093028726,-1,0,266,13,0,60,5,9,13,0
217,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,2,0,0,0,0,0,66.8226,-116.477,1.361212247,-1,0,267,30,0,22,5,31,12,0
218,2,A21248,78,tundra,9.830436011,8.23,0,0,2,3,4,0,0,0,0,0,66.8226,-116.47,1.629394409,-1,0,268,5,0,27,25,42,1,0
219,2,A21248,78,tundra,9.830436011,8.23,0,0,0,5,5,0,0,0,0,0,66.8226,-116.463,1.897575201,-1,0,269,0,0,0,37,63,0,0
220,2,A21248,78,tundra,9.830436011,8.23,1,1,0,4,3,1,0,0,-1,0,66.8225,-116.456,2.165754634,-1,0,270,0,0,0,78,22,0,0
221,2,A21248,78,tundra,9.830436011,8.23,4,0,2,2,0,0,0,-2,2,0,66.8201,-116.518,0.37823888,1,0,271,3,90,6,0,0,1,0
222,2,A21248,78,tundra,9.830436011,8.23,3,1,3,2,0,0,0,-2,2,0,66.82,-116.511,0.110050236,1,0,272,31,66,0,0,1,2,0
223,2,A21248,78,tundra,9.830436011,8.23,0,2,2,3,0,0,0,0,0,0,66.82,-116.504,0.158137051,1,0,273,76,0,11,0,0,6,7
224,2,A21248,78,tundra,9.830436011,8.23,0,2,3,3,0,0,0,0,0,0,66.82,-116.498,0.426323065,-1,0,274,1,0,99,0,0,0,0
225,2,A21248,78,tundra,9.830436011,8.23,0,2,2,4,0,0,0,0,0,0,66.82,-116.491,0.694507708,-1,0,275,0,0,100,0,0,0,0
226,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,1,0,0,-3,3,0,66.82,-116.484,0.962690993,-1,0,276,0,0,85,2,12,0,1
227,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,3,0,0,0,0,1,66.8199,-116.477,1.230873006,-1,0,277,0,0,32,18,50,0,0
228,2,A21248,78,tundra,9.830436011,8.23,0,0,1,2,5,0,0,0,0,0,66.8199,-116.47,1.499053562,-1,0,278,0,0,0,54,46,0,0
229,2,A21248,78,tundra,9.830436011,8.23,1,0,2,3,4,0,0,0,0,0,66.8199,-116.463,1.767232846,-1,0,279,0,0,0,88,12,0,0
230,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,4,0,0,0,0,2,66.8199,-116.457,2.035410759,-1,0,280,0,0,0,84,16,0,0
231,2,A21248,78,tundra,9.830436011,8.23,0,0,2,5,0,0,0,-1,1,0,66.8174,-116.518,0.508569568,1,0,282,82,0,11,0,0,7,0
232,2,A21248,78,tundra,9.830436011,8.23,0,0,4,3,0,0,0,-2,2,0,66.8173,-116.511,0.240382445,1,0,283,72,0,21,0,0,7,0
233,2,A21248,78,tundra,9.830436011,8.23,0,1,4,2,0,0,0,0,0,0,66.8173,-116.504,0.027803321,1,0,284,69,14,14,0,0,3,0
234,2,A21248,78,tundra,9.830436011,8.23,0,1,3,4,0,0,0,0,0,0,66.8173,-116.498,0.295987728,-1,0,285,78,2,12,0,0,7,1
235,2,A21248,78,tundra,9.830436011,8.23,0,1,2,3,1,0,0,0,0,0,66.8173,-116.491,0.564170864,-1,0,286,32,0,60,0,0,8,0
236,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,2,0,0,0,0,1,66.8173,-116.484,0.832352641,-1,0,287,22,0,33,24,21,0,0
237,2,A21248,78,tundra,9.830436011,8.23,0,0,0,4,5,0,0,0,0,0,66.8172,-116.477,1.100533047,-1,0,288,0,0,0,53,47,0,0
238,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,3,0,0,0,0,0,66.8172,-116.47,1.368712082,-1,0,289,0,0,0,89,11,0,0
239,2,A21248,78,tundra,9.830436011,8.23,0,0,2,3,4,0,0,0,0,2,66.8172,-116.463,1.63688976,-1,0,290,0,0,0,98,0,0,2
240,2,A21248,78,tundra,9.830436011,8.23,0,0,2,3,4,0,0,0,0,1,66.8172,-116.457,1.905066165,-1,0,291,0,0,0,61,37,0,2
241,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,1,0,0,0,0,0,66.8147,-116.511,0.370715372,1,0,294,43,0,55,2,0,0,0
242,2,A21248,78,tundra,9.830436011,8.23,0,0,2,3,0,0,0,0,0,0,66.8146,-116.504,0.102531114,1,0,295,4,28,68,0,0,0,0
243,2,A21248,78,tundra,9.830436011,8.23,0,1,2,3,2,0,0,0,0,0,66.8146,-116.498,0.165651772,1,0,296,13,4,64,18,1,0,0
244,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,3,0,0,0,0,0,66.8146,-116.491,0.433833301,-1,0,297,20,0,59,7,14,0,0
245,2,A21248,78,tundra,9.830436011,8.23,0,0,3,3,4,0,0,0,0,0,66.8146,-116.484,0.702013558,-1,0,298,0,0,15,41,44,0,0
246,2,A21248,78,tundra,9.830436011,8.23,0,0,1,4,4,0,0,0,0,0,66.8145,-116.477,0.970192357,-1,0,299,0,0,0,98,2,0,0
247,2,A21248,78,tundra,9.830436011,8.23,0,0,4,2,3,0,0,0,0,0,66.8145,-116.47,1.238369885,-1,0,300,0,0,0,98,2,0,0
248,2,A21248,78,tundra,9.830436011,8.23,0,0,5,0,2,0,0,0,0,0,66.8145,-116.463,1.506546153,-1,0,301,0,0,0,92,8,0,0
249,2,A21248,78,tundra,9.830436011,8.23,0,0,1,5,0,0,0,0,0,0,66.812,-116.511,0.501049018,1,0,304,53,0,14,23,10,0,0
250,2,A21248,78,tundra,9.830436011,8.23,1,0,3,3,2,0,0,0,0,0,66.8119,-116.505,0.232866268,1,0,305,15,24,16,29,16,0,0
251,2,A21248,78,tundra,9.830436011,8.23,1,0,4,3,1,0,0,0,0,0,66.8119,-116.498,0.035315111,1,0,306,54,20,1,22,2,0,1
252,2,A21248,78,tundra,9.830436011,8.23,1,1,2,4,2,0,0,0,0,0,66.8119,-116.491,0.303495119,-1,0,307,82,0,0,15,3,0,0
253,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,2,0,0,0,0,0,66.8119,-116.484,0.571673769,-1,0,308,27,0,0,69,4,0,0
254,2,A21248,78,tundra,9.830436011,8.23,0,0,2,4,2,0,0,0,0,0,66.8119,-116.477,0.83985116,-1,0,309,15,2,0,83,0,0,0
255,2,A21248,78,tundra,9.830436011,8.23,1,2,2,3,1,0,0,0,0,0,66.8092,-116.505,0.363202152,1,0,312,4,52,12,28,4,0,0
256,2,A21248,78,tundra,9.830436011,8.23,0,2,3,2,1,0,0,0,0,0,66.8092,-116.498,0.095022281,1,0,313,13,12,20,30,25,0,0
257,2,A21248,42,forest,8.614017916,8,2,0,3,2,2,1,0,0,0,0,66.7417,-116.438,4.689507114,-1,0,318,13,37,16,33,1,0,0
258,2,A21248,42,forest,8.614017916,8,0,1,3,4,1,0,0,0,0,0,66.7392,-116.472,3.745908278,-1,0,322,50,0,6,27,4,13,0
259,2,A21248,42,forest,8.614017916,8,0,1,2,4,1,0,0,0,0,1,66.7392,-116.465,3.973588215,-1,0,323,94,0,0,3,1,2,0
260,2,A21248,42,forest,8.614017916,8,2,1,2,3,1,0,0,0,0,0,66.7391,-116.458,4.20126994,-1,0,324,42,58,0,0,0,0,0
261,2,A21248,42,forest,8.614017916,8,4,0,2,2,1,1,0,0,0,0,66.7391,-116.452,4.428953644,-1,0,325,6,94,0,0,0,0,0
262,2,A21248,42,forest,8.614017916,8,1,1,4,2,1,0,0,-2,2,0,66.7391,-116.445,4.656639189,-1,0,326,44,44,2,10,0,0,0
263,2,A21248,42,forest,8.614017916,8,2,2,2,1,1,0,0,-2,2,0,66.7391,-116.438,4.88432666,-1,0,327,26,64,1,9,0,0,0
264,2,A21248,42,forest,8.614017916,8,1,1,2,3,2,1,0,0,0,0,66.739,-116.431,5.112015972,-1,0,328,20,42,16,20,1,1,0
265,2,A21248,42,forest,8.614017916,8,2,0,2,3,1,1,0,0,0,0,66.7365,-116.486,3.376508388,-1,0,329,15,42,3,15,16,9,0
266,2,A21248,42,forest,8.614017916,8,0,2,3,3,1,1,0,-1,1,1,66.7365,-116.479,3.672431615,-1,0,330,58,6,17,14,0,1,4
267,2,A21248,42,forest,8.614017916,8,0,1,2,3,2,0,0,0,0,0,66.7365,-116.472,3.940735674,-1,0,331,11,0,75,14,0,0,0
268,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,-1,1,1,66.7365,-116.465,4.168414284,-1,0,332,28,0,58,2,0,12,0
269,2,A21248,42,forest,8.614017916,8,0,3,2,2,1,1,0,-2,2,0,66.7364,-116.458,4.396094704,-1,0,333,64,0,36,0,0,0,0
270,2,A21248,42,forest,8.614017916,8,1,1,4,2,1,1,0,-3,3,1,66.7364,-116.452,4.62377705,-1,0,334,95,0,1,0,0,3,1
271,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,-4,4,1,66.7364,-116.445,4.851461322,-1,0,335,73,0,19,7,0,0,1
272,2,A21248,42,forest,8.614017916,8,1,1,2,4,2,0,0,0,0,1,66.7364,-116.438,5.079147434,-1,0,336,31,0,12,35,9,12,1
273,2,A21248,42,forest,8.614017916,8,0,0,5,0,1,0,0,0,0,2,66.7363,-116.431,5.306835388,-1,0,337,7,14,2,77,0,0,0
274,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,-1,1,1,66.7338,-116.479,3.698622526,-1,0,340,26,0,13,37,22,2,0
275,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,-1,1,1,66.7338,-116.472,3.994544213,-1,0,341,27,0,29,35,8,1,0
276,2,A21248,42,forest,8.614017916,8,0,2,3,2,2,1,0,-1,1,0,66.7338,-116.465,4.290466199,-1,0,342,52,0,39,7,0,2,0
277,2,A21248,42,forest,8.614017916,8,0,3,2,2,1,0,0,0,0,0,66.7337,-116.458,4.58638826,-1,0,343,51,0,46,0,0,3,0
278,2,A21248,42,forest,8.614017916,8,0,3,2,2,2,0,0,0,0,0,66.7337,-116.452,4.81860163,-1,0,344,77,0,12,5,0,6,0
279,2,A21248,42,forest,8.614017916,8,0,1,2,4,2,0,0,0,1,0,66.7337,-116.445,5.046284544,-1,0,345,32,0,16,42,9,0,1
280,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,0,0,1,66.7337,-116.438,5.273969351,-1,0,346,20,0,10,65,4,0,1
281,2,A21248,42,forest,8.614017916,8,0,0,3,4,1,0,0,0,0,2,66.7337,-116.431,5.501656031,-1,0,347,52,0,18,30,0,0,0
282,2,A21248,42,forest,8.614017916,8,0,1,4,2,1,0,0,0,0,0,66.7311,-116.479,3.724813692,-1,0,350,4,0,79,10,0,7,0
283,2,A21248,42,forest,8.614017916,8,0,2,3,2,1,0,0,0,0,1,66.7311,-116.472,4.02073371,-1,0,351,3,0,91,0,4,2,0
284,2,A21248,42,forest,8.614017916,8,1,3,2,2,1,0,0,0,0,0,66.7311,-116.465,4.316653989,-1,0,352,45,0,52,0,3,0,0
285,2,A21248,42,forest,8.614017916,8,0,2,2,3,2,0,0,0,0,0,66.7311,-116.458,4.612574343,-1,0,353,48,0,27,20,0,4,1
286,2,A21248,42,forest,8.614017916,8,0,3,3,1,1,0,0,0,0,0,66.731,-116.452,4.908494996,-1,0,354,7,0,91,0,0,2,0
287,2,A21248,42,forest,8.614017916,8,0,2,2,4,2,0,0,0,0,0,66.731,-116.445,5.204415816,-1,0,355,35,0,26,30,8,1,0
288,2,A21248,42,forest,8.614017916,8,0,0,3,3,1,0,0,0,0,1,66.731,-116.438,5.468792528,-1,0,356,8,0,48,38,1,5,0
289,2,A21248,42,forest,8.614017916,8,0,1,1,5,2,0,0,0,0,0,66.731,-116.431,5.696477903,-1,0,357,90,0,3,7,0,0,0
290,2,A21248,42,forest,8.614017916,8,0,1,2,3,2,0,0,0,0,0,66.7309,-116.424,5.924165066,-1,0,358,71,0,9,9,0,11,0
291,2,A21248,42,forest,8.614017916,8,0,0,3,3,2,0,0,0,0,0,66.7284,-116.479,3.751005058,-1,0,360,0,0,83,17,0,0,0
292,2,A21248,42,forest,8.614017916,8,0,0,2,4,3,0,0,0,0,0,66.7284,-116.472,4.046923369,-1,0,361,0,0,56,40,1,2,1
293,2,A21248,42,forest,8.614017916,8,0,0,4,3,2,0,0,0,0,0,66.7284,-116.465,4.34284194,-1,0,362,58,0,11,7,15,2,7
294,2,A21248,42,forest,8.614017916,8,0,0,2,4,3,0,0,0,0,0,66.7284,-116.459,4.638760718,-1,0,363,69,0,2,29,0,0,0
295,2,A21248,42,forest,8.614017916,8,0,1,2,4,2,0,0,0,0,0,66.7283,-116.452,4.934679663,-1,0,364,71,0,19,8,0,2,0
296,2,A21248,42,forest,8.614017916,8,0,2,3,4,3,0,0,0,0,0,66.7283,-116.445,5.230598816,-1,0,365,72,0,2,17,9,0,0
297,2,A21248,42,forest,8.614017916,8,0,0,0,4,4,0,0,0,0,0,66.7283,-116.438,5.526518228,-1,0,366,5,0,27,50,18,0,0
298,2,A21248,42,forest,8.614017916,8,0,1,1,4,3,0,0,0,0,0,66.7283,-116.431,5.822437808,-1,0,367,11,0,77,11,1,0,0
299,2,A21248,42,forest,8.614017916,8,0,1,1,4,2,0,0,0,0,0,66.7282,-116.425,6.118357464,-1,0,368,38,0,42,9,0,8,3
300,2,A21248,42,forest,8.614017916,8,0,0,4,2,2,0,0,0,0,0,66.7257,-116.479,3.777196717,-1,0,369,75,0,13,12,0,0,0
301,2,A21248,42,forest,8.614017916,8,0,0,4,2,2,0,0,0,0,0,66.7257,-116.472,4.073113321,-1,0,370,38,0,14,45,0,3,0
302,2,A21248,42,forest,8.614017916,8,0,1,3,3,2,0,0,0,0,0,66.7257,-116.465,4.369030223,-1,0,371,20,0,5,69,5,1,0
303,2,A21248,42,forest,8.614017916,8,0,0,3,3,3,0,0,0,0,0,66.7257,-116.459,4.664947293,-1,0,372,26,0,19,28,22,5,0
304,2,A21248,42,forest,8.614017916,8,0,1,0,4,4,0,0,0,0,1,66.7256,-116.452,4.960864532,-1,0,373,9,0,22,56,13,0,0
305,2,A21248,42,forest,8.614017916,8,0,0,1,5,0,0,0,-1,1,0,66.7256,-116.445,5.256782069,-1,0,374,1,0,18,70,11,0,0
306,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7256,-116.438,5.552699682,-1,0,375,0,0,0,91,9,0,0
307,2,A21248,42,forest,8.614017916,8,0,0,3,3,2,0,0,-2,2,0,66.7256,-116.431,5.848617593,-1,0,376,17,0,5,66,0,12,0
308,2,A21248,42,forest,8.614017916,8,0,0,4,2,1,0,0,0,0,0,66.7256,-116.425,6.144535673,-1,0,377,50,0,3,33,9,3,2
309,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7231,-116.479,3.803388538,-1,0,379,12,0,0,88,0,0,0
310,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.723,-116.472,4.099303565,-1,0,380,74,0,0,26,0,0,0
311,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.723,-116.465,4.39521876,-1,0,381,21,3,8,67,0,0,1
312,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.723,-116.459,4.691134123,-1,0,382,0,20,1,74,5,0,0
313,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.723,-116.452,4.987049693,-1,0,383,0,20,0,77,3,0,0
314,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.7229,-116.445,5.282965522,-1,0,384,0,6,0,94,0,0,0
315,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.7229,-116.438,5.578881467,-1,0,385,0,0,0,100,0,0,0
316,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.7229,-116.431,5.874797632,-1,0,386,2,0,0,98,0,0,0
317,2,A21248,42,forest,8.614017916,8,0,0,0,0,5,0,0,0,0,0,66.7229,-116.425,6.170714097,-1,0,387,1,0,1,98,0,0,0
318,2,A21248,42,forest,8.614017916,8,4,0,0,2,4,0,0,0,0,0,66.7204,-116.479,3.829580651,-1,0,389,2,77,0,21,0,0,0
319,2,A21248,42,forest,8.614017916,8,3,0,1,3,2,0,0,0,0,0,66.7203,-116.472,4.125493971,-1,0,390,15,56,0,29,0,0,0
320,2,A21248,42,forest,8.614017916,8,5,0,1,2,2,0,0,0,0,0,66.7203,-116.466,4.421407459,-1,0,391,0,92,0,8,0,0,0
321,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7203,-116.459,4.717321153,-1,0,392,0,100,0,0,0,0,0
322,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7203,-116.452,5.013235108,-1,0,393,0,100,0,0,0,0,0
323,2,A21248,42,forest,8.614017916,8,5,0,0,0,3,0,0,0,0,0,66.7202,-116.445,5.309149177,-1,0,394,0,92,0,8,0,0,0
324,2,A21248,42,forest,8.614017916,8,1,0,0,4,5,0,0,0,0,0,66.7202,-116.438,5.605063506,-1,0,395,0,38,0,62,0,0,0
325,2,A21248,42,forest,8.614017916,8,0,0,1,4,5,0,0,0,0,0,66.7202,-116.432,5.900978003,-1,0,396,0,0,12,88,0,0,0
326,2,A21248,42,forest,8.614017916,8,0,0,0,4,5,0,0,0,0,0,66.7202,-116.425,6.19689276,-1,0,397,0,0,0,96,4,0,0
327,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7177,-116.479,3.855773018,-1,0,399,0,100,0,0,0,0,0
328,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7176,-116.472,4.15168467,-1,0,400,0,100,0,0,0,0,0
329,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7176,-116.466,4.447596489,-1,0,401,0,100,0,0,0,0,0
330,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7176,-116.459,4.743508476,-1,0,402,0,100,0,0,0,0,0
331,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7176,-116.452,5.039420723,-1,0,403,0,100,0,0,0,0,0
332,2,A21248,42,forest,8.614017916,8,0,0,0,0,0,0,0,0,0,0,66.7176,-116.445,5.335333177,-1,0,404,0,100,0,0,0,0,0
333,2,A21248,31,forest,8.75404458,7.53,0,0,2,5,3,0,0,0,0,0,66.6313,-116.406,8.569070469,-1,0,414,0,12,0,65,23,0,0
334,2,A21248,31,forest,8.75404458,7.53,0,0,4,3,3,0,0,0,0,0,66.6287,-116.447,7.197728319,-1,0,417,0,0,0,97,3,0,0
335,2,A21248,31,forest,8.75404458,7.53,0,0,4,3,3,0,0,0,0,0,66.6287,-116.44,7.4415801,-1,0,418,0,0,5,90,5,0,0
336,2,A21248,31,forest,8.75404458,7.53,0,0,3,4,3,0,0,0,0,0,66.6287,-116.434,7.689169457,-1,0,419,0,6,0,80,14,0,0
337,2,A21248,31,forest,8.75404458,7.53,0,0,2,5,3,0,0,0,0,0,66.6287,-116.427,7.940146754,-1,0,420,1,14,0,72,13,0,0
338,2,A21248,31,forest,8.75404458,7.53,1,0,3,3,2,0,0,0,0,0,66.6286,-116.42,8.194200681,-1,0,421,0,30,0,43,27,0,0
339,2,A21248,31,forest,8.75404458,7.53,5,0,0,0,0,0,0,0,0,0,66.6286,-116.413,8.451053835,-1,0,422,0,100,0,0,0,0,0
340,2,A21248,31,forest,8.75404458,7.53,1,0,2,4,2,0,0,0,0,0,66.6286,-116.407,8.710458526,-1,0,423,0,42,0,46,12,0,0
341,2,A21248,31,forest,8.75404458,7.53,0,0,4,3,2,1,0,0,0,0,66.6286,-116.4,8.972193496,-1,0,424,22,0,0,53,24,1,0
342,2,A21248,31,forest,8.75404458,7.53,0,0,3,3,3,0,0,0,0,0,66.6261,-116.454,7.14427478,-1,0,425,0,0,0,96,4,0,0
343,2,A21248,31,forest,8.75404458,7.53,0,0,2,5,1,0,0,0,0,2,66.6261,-116.447,7.377949535,-1,0,426,14,10,16,56,3,1,0
